Country Name,Country Code,Time,Time Code,"Use of IMF credit (DOD, current US$) [DT.DOD.DIMF.CD]","Net financial flows, IMF concessional (NFL, current US$) [DT.NFL.IMFC.CD]","Net financial flows, IMF nonconcessional (NFL, current US$) [DT.NFL.IMFN.CD]","IMF repurchases and charges (TDS, current US$) [DT.TDS.DIMF.CD]"
Bahrain,BHR,2001,YR2001,..,..,..,..
Bahrain,BHR,2002,YR2002,..,..,..,..
Bahrain,BHR,2003,YR2003,..,..,..,..
Bahrain,BHR,2004,YR2004,..,..,..,..
Bahrain,BHR,2005,YR2005,..,..,..,..
Bahrain,BHR,2006,YR2006,..,..,..,..
Bahrain,BHR,2007,YR2007,..,..,..,..
Bahrain,BHR,2008,YR2008,..,..,..,..
Bahrain,BHR,2009,YR2009,..,..,..,..
Bahrain,BHR,2010,YR2010,..,..,..,..
Bahrain,BHR,2011,YR2011,..,..,..,..
Bahrain,BHR,2012,YR2012,..,..,..,..
Bahrain,BHR,2013,YR2013,..,..,..,..
Bahrain,BHR,2014,YR2014,..,..,..,..
Bahrain,BHR,2015,YR2015,..,..,..,..
Bahrain,BHR,2016,YR2016,..,..,..,..
Bahrain,BHR,2017,YR2017,..,..,..,..
Bahrain,BHR,2018,YR2018,..,..,..,..
Bahrain,BHR,2019,YR2019,..,..,..,..
Bahrain,BHR,2020,YR2020,..,..,..,..
Bangladesh,BGD,1990,YR1990,625539334,..,-140623222.2,238689825.3
Bangladesh,BGD,1991,YR1991,726998910.2,..,94631888.7,165240683.9
Bangladesh,BGD,1992,YR1992,732446000,..,33790137,95845493.5
Bangladesh,BGD,1993,YR1993,682315906,..,-50236975.2,96367853.2
Bangladesh,BGD,1994,YR1994,669149963.4,..,-54376924.7,57783363.6
Bangladesh,BGD,1995,YR1995,621529717,..,-60642511.4,63970343.4
Bangladesh,BGD,1996,YR1996,516487921,..,-86262766.4,89163393.8
Bangladesh,BGD,1997,YR1997,372299890.4,..,-116289428.9,118565237.2
Bangladesh,BGD,1998,YR1998,421607840.8,..,31989384.2,102815385.6
Bangladesh,BGD,1999,YR1999,382495194,..,-92803562.3,101771796.2
Bangladesh,BGD,2000,YR2000,277106807.6,..,-87054330,97041846.4
Bangladesh,BGD,2001,YR2001,207825440.2,..,-60233825.5,67642938.6
Bangladesh,BGD,2002,YR2002,134671332.2,..,-85866548.6,90129159.7
Bangladesh,BGD,2003,YR2003,143574421.4,..,-3410274.4,74888652.3
Bangladesh,BGD,2004,YR2004,303801369.2,..,146719237.5,2400955.1
Bangladesh,BGD,2005,YR2005,375756512.3,..,99395435.2,3362839.5
Bangladesh,BGD,2006,YR2006,547377444.4,..,148538587.1,4921542.2
Bangladesh,BGD,2007,YR2007,574975542.8,..,0,4963858.9
Bangladesh,BGD,2008,YR2008,758159400.8,..,202929491.2,15605990.1
Bangladesh,BGD,2009,YR2009,1474663255.1,..,-22905864.9,30317672.3
Bangladesh,BGD,2010,YR2010,1402905708.8,..,-45320196,50479961.8
Bangladesh,BGD,2011,YR2011,1270812046.2,..,-131210803.2,134939823.2
Bangladesh,BGD,2012,YR2012,1212874230.3,..,-58942887.3,200049467.1
Bangladesh,BGD,2013,YR2013,1496419520,..,278467511,141107870.5
Bangladesh,BGD,2014,YR2014,1469998145.5,..,65233235.1,74083570.7
Bangladesh,BGD,2015,YR2015,1612750661.3,..,208747995.4,47433123.2
Bangladesh,BGD,2016,YR2016,1546472204.6,..,-18712967.8,19312083
Bangladesh,BGD,2017,YR2017,1625254742,..,-12677563,13056142.6
Bangladesh,BGD,2018,YR2018,1536342079.1,..,-51782805.2,52465331.7
Bangladesh,BGD,2019,YR2019,1413763539.6,..,-113686282.5,120692798.4
Bangladesh,BGD,2020,YR2020,2108913101.4,..,615564336.6,131817586.8
Barbados,BRB,1990,YR1990,..,..,..,..
Barbados,BRB,1991,YR1991,..,..,..,..
Barbados,BRB,1992,YR1992,..,..,..,..
Barbados,BRB,1993,YR1993,..,..,..,..
Barbados,BRB,1994,YR1994,..,..,..,..
Barbados,BRB,1995,YR1995,..,..,..,..
Barbados,BRB,1996,YR1996,..,..,..,..
Barbados,BRB,1997,YR1997,..,..,..,..
Barbados,BRB,1998,YR1998,..,..,..,..
Barbados,BRB,1999,YR1999,..,..,..,..
Barbados,BRB,2000,YR2000,..,..,..,..
Barbados,BRB,2001,YR2001,..,..,..,..
Barbados,BRB,2002,YR2002,..,..,..,..
Barbados,BRB,2003,YR2003,..,..,..,..
Barbados,BRB,2004,YR2004,..,..,..,..
Barbados,BRB,2005,YR2005,..,..,..,..
Barbados,BRB,2006,YR2006,..,..,..,..
Barbados,BRB,2007,YR2007,..,..,..,..
Barbados,BRB,2008,YR2008,..,..,..,..
Barbados,BRB,2009,YR2009,..,..,..,..
Barbados,BRB,2010,YR2010,..,..,..,..
Barbados,BRB,2011,YR2011,..,..,..,..
Barbados,BRB,2012,YR2012,..,..,..,..
Barbados,BRB,2013,YR2013,..,..,..,..
Barbados,BRB,2014,YR2014,..,..,..,..
Barbados,BRB,2015,YR2015,..,..,..,..
Barbados,BRB,2016,YR2016,..,..,..,..
Barbados,BRB,2017,YR2017,..,..,..,..
Barbados,BRB,2018,YR2018,..,..,..,..
Barbados,BRB,2019,YR2019,..,..,..,..
Barbados,BRB,2020,YR2020,..,..,..,..
Belarus,BLR,1990,YR1990,..,..,..,..
Belarus,BLR,1991,YR1991,..,..,..,..
Belarus,BLR,1992,YR1992,..,..,..,..
Belarus,BLR,1993,YR1993,96286552.6,..,97887113.9,1304230.6
Belarus,BLR,1994,YR1994,102335481.8,..,..,5161153.4
Belarus,BLR,1995,YR1995,282730400.1,..,182220221.9,10311145.9
Belarus,BLR,1996,YR1996,273499997.4,..,..,12267583.5
Belarus,BLR,1997,YR1997,256627342.2,..,..,12022898.5
Belarus,BLR,1998,YR1998,242557109.7,..,-24331090.7,36033296.5
Belarus,BLR,1999,YR1999,684039169.3,..,-58148366.5,86182158.3
Belarus,BLR,2000,YR2000,594476894.3,..,-55552533.6,84076189.9
Belarus,BLR,2001,YR2001,544040401.3,..,-29748352.4,44759070.1
Belarus,BLR,2002,YR2002,556771810.3,..,-30257168.9,41333585.1
Belarus,BLR,2003,YR2003,573834923.4,..,-32685759.6,41615285
Belarus,BLR,2004,YR2004,581579849,..,-17314352,29868313.2
Belarus,BLR,2005,YR2005,526891208.2,..,-8630620.3,25200318.6
Belarus,BLR,2006,YR2006,554588904.6,..,..,22076694.4
Belarus,BLR,2007,YR2007,582550596,..,..,19300899.8
Belarus,BLR,2008,YR2008,567812185.7,..,..,4778430
Belarus,BLR,2009,YR2009,3449281044.1,..,2825192409,13951347.5
Belarus,BLR,2010,YR2010,4062846436.5,..,668250104.6,67964360
Belarus,BLR,2011,YR2011,4050288792.1,..,0,86907285.9
Belarus,BLR,2012,YR2012,3587945240.6,..,-463857884.2,534385254.8
Belarus,BLR,2013,YR2013,1931909331.7,..,-1647564099.2,1697220955.5
Belarus,BLR,2014,YR2014,613402315.8,..,-1262969042.8,1273442345.3
Belarus,BLR,2015,YR2015,510841263.2,..,-76589481.3,77423359.6
Belarus,BLR,2016,YR2016,495579837.2,..,..,432308.2
Belarus,BLR,2017,YR2017,524998540.3,..,..,273187.5
Belarus,BLR,2018,YR2018,512706967.2,..,..,492778.5
Belarus,BLR,2019,YR2019,509770354.2,..,..,5061105.9
Belarus,BLR,2020,YR2020,530946328.4,..,..,1610385.6
Belgium,BEL,1990,YR1990,..,..,..,..
Belgium,BEL,1991,YR1991,..,..,..,..
Belgium,BEL,1992,YR1992,..,..,..,..
Belgium,BEL,1993,YR1993,..,..,..,..
Belgium,BEL,1994,YR1994,..,..,..,..
Belgium,BEL,1995,YR1995,..,..,..,..
Belgium,BEL,1996,YR1996,..,..,..,..
Belgium,BEL,1997,YR1997,..,..,..,..
Belgium,BEL,1998,YR1998,..,..,..,..
Belgium,BEL,1999,YR1999,..,..,..,..
Belgium,BEL,2000,YR2000,..,..,..,..
Belgium,BEL,2001,YR2001,..,..,..,..
Belgium,BEL,2002,YR2002,..,..,..,..
Belgium,BEL,2003,YR2003,..,..,..,..
Belgium,BEL,2004,YR2004,..,..,..,..
Belgium,BEL,2005,YR2005,..,..,..,..
Belgium,BEL,2006,YR2006,..,..,..,..
Belgium,BEL,2007,YR2007,..,..,..,..
Belgium,BEL,2008,YR2008,..,..,..,..
Belgium,BEL,2009,YR2009,..,..,..,..
Belgium,BEL,2010,YR2010,..,..,..,..
Belgium,BEL,2011,YR2011,..,..,..,..
Belgium,BEL,2012,YR2012,..,..,..,..
Belgium,BEL,2013,YR2013,..,..,..,..
Belgium,BEL,2014,YR2014,..,..,..,..
Belgium,BEL,2015,YR2015,..,..,..,..
Belgium,BEL,2016,YR2016,..,..,..,..
Belgium,BEL,2017,YR2017,..,..,..,..
Belgium,BEL,2018,YR2018,..,..,..,..
Belgium,BEL,2019,YR2019,..,..,..,..
Belgium,BEL,2020,YR2020,..,..,..,..
Belize,BLZ,1990,YR1990,421107.4,..,-3019396.9,3239335
Belize,BLZ,1991,YR1991,0,..,-405090.1,424249.8
Belize,BLZ,1992,YR1992,..,..,..,..
Belize,BLZ,1993,YR1993,..,..,..,..
Belize,BLZ,1994,YR1994,..,..,..,..
Belize,BLZ,1995,YR1995,..,..,..,..
Belize,BLZ,1996,YR1996,..,..,..,..
Belize,BLZ,1997,YR1997,..,..,..,..
Belize,BLZ,1998,YR1998,..,..,..,..
Belize,BLZ,1999,YR1999,24560043.1,..,..,944482.9
Belize,BLZ,2000,YR2000,23314603.8,..,..,1024353.4
Belize,BLZ,2001,YR2001,22488247.1,..,..,508017.3
Belize,BLZ,2002,YR2002,24327597.6,..,..,442560.2
Belize,BLZ,2003,YR2003,26590326.1,..,..,392978.6
Belize,BLZ,2004,YR2004,27789957,..,..,588733.2
Belize,BLZ,2005,YR2005,25575721.8,..,..,801007.7
Belize,BLZ,2006,YR2006,26920117.2,..,..,1071620.5
Belize,BLZ,2007,YR2007,28277396.5,..,..,936881.1
Belize,BLZ,2008,YR2008,27561984.1,..,..,231948.8
Belize,BLZ,2009,YR2009,35420787.6,..,7249667.7,133932.8
Belize,BLZ,2010,YR2010,34795830.5,..,0,179740.6
Belize,BLZ,2011,YR2011,34688281.9,..,0,135824.9
Belize,BLZ,2012,YR2012,32017509.4,..,-2693109.2,2776160.7
Belize,BLZ,2013,YR2013,28462672.7,..,-3584921,3655494.4
Belize,BLZ,2014,YR2014,25924917.1,..,-893543.5,910259.5
Belize,BLZ,2015,YR2015,24796263,..,..,12592.1
Belize,BLZ,2016,YR2016,24055472.5,..,..,20850.9
Belize,BLZ,2017,YR2017,25483458,..,..,13867.4
Belize,BLZ,2018,YR2018,24886824.3,..,..,24072.5
Belize,BLZ,2019,YR2019,24744281,..,..,245939.6
Belize,BLZ,2020,YR2020,25772163.9,..,..,78011.8
Benin,BEN,1990,YR1990,8975561.9,..,-1972654.6,2024245
Benin,BEN,1991,YR1991,22386230.4,..,12783602.2,160120
Benin,BEN,1992,YR1992,21518750,..,..,109871.8
Benin,BEN,1993,YR1993,42992426.5,..,21853542.5,177341.8
Benin,BEN,1994,YR1994,71231918.6,..,25052502.1,1023924.7
Benin,BEN,1995,YR1995,84138307.6,..,11846590.3,2245511.4
Benin,BEN,1996,YR1996,99132964.4,..,17912123.6,2502877.4
Benin,BEN,1997,YR1997,94906242.1,..,1926526,4783288.9
Benin,BEN,1998,YR1998,93532619,..,-5309070.3,5773088.2
Benin,BEN,1999,YR1999,105058775,..,968113.9,9902036.6
Benin,BEN,2000,YR2000,96163878.4,..,-1568296.9,11507462
Benin,BEN,2001,YR2001,88645964,..,548702.9,10407302.9
Benin,BEN,2002,YR2002,86048099.4,..,-4563113.1,10409031.8
Benin,BEN,2003,YR2003,87100131.5,..,-504966.8,10486413.8
Benin,BEN,2004,YR2004,79900811.5,..,-5550136.8,8201279.1
Benin,BEN,2005,YR2005,66245235.2,..,-6173803.9,8074869.1
Benin,BEN,2006,YR2006,16802643.6,..,1294838.6,586404.3
Benin,BEN,2007,YR2007,19040432.3,..,1347185.7,525345
Benin,BEN,2008,YR2008,36934134.3,..,18858413.5,186810.2
Benin,BEN,2009,YR2009,131587397.8,..,15733321.3,366043.9
Benin,BEN,2010,YR2010,145620815.4,..,16205403.4,296159.1
Benin,BEN,2011,YR2011,177478945.3,..,33181519.5,377305.9
Benin,BEN,2012,YR2012,209606884.8,..,31742943,699246.2
Benin,BEN,2013,YR2013,225417698.7,..,15245830,1057044.2
Benin,BEN,2014,YR2014,220267623.3,..,8599596.5,7569286.1
Benin,BEN,2015,YR2015,202341607.5,..,-8417133.8,8459107.5
Benin,BEN,2016,YR2016,186958906.4,..,-9655346.5,9724849.4
Benin,BEN,2017,YR2017,226384650.1,..,27583614.7,16606193
Benin,BEN,2018,YR2018,244566525.1,..,23908252.4,21248947.9
Benin,BEN,2019,YR2019,266700038.9,..,23514867.8,21282067.7
Benin,BEN,2020,YR2020,562509811.8,..,275399625.6,25385862.8
Bermuda,BMU,1990,YR1990,..,..,..,..
Bermuda,BMU,1991,YR1991,..,..,..,..
Bermuda,BMU,1992,YR1992,..,..,..,..
Bermuda,BMU,1993,YR1993,..,..,..,..
Bermuda,BMU,1994,YR1994,..,..,..,..
Bermuda,BMU,1995,YR1995,..,..,..,..
Bermuda,BMU,1996,YR1996,..,..,..,..
Bermuda,BMU,1997,YR1997,..,..,..,..
Bermuda,BMU,1998,YR1998,..,..,..,..
Bermuda,BMU,1999,YR1999,..,..,..,..
Bermuda,BMU,2000,YR2000,..,..,..,..
Bermuda,BMU,2001,YR2001,..,..,..,..
Bermuda,BMU,2002,YR2002,..,..,..,..
Bermuda,BMU,2003,YR2003,..,..,..,..
Bermuda,BMU,2004,YR2004,..,..,..,..
Bermuda,BMU,2005,YR2005,..,..,..,..
Bermuda,BMU,2006,YR2006,..,..,..,..
Bermuda,BMU,2007,YR2007,..,..,..,..
Bermuda,BMU,2008,YR2008,..,..,..,..
Bermuda,BMU,2009,YR2009,..,..,..,..
Bermuda,BMU,2010,YR2010,..,..,..,..
Bermuda,BMU,2011,YR2011,..,..,..,..
Bermuda,BMU,2012,YR2012,..,..,..,..
Bermuda,BMU,2013,YR2013,..,..,..,..
Bermuda,BMU,2014,YR2014,..,..,..,..
Bermuda,BMU,2015,YR2015,..,..,..,..
Bermuda,BMU,2016,YR2016,..,..,..,..
Bermuda,BMU,2017,YR2017,..,..,..,..
Bermuda,BMU,2018,YR2018,..,..,..,..
Bermuda,BMU,2019,YR2019,..,..,..,..
Bermuda,BMU,2020,YR2020,..,..,..,..
Bhutan,BTN,1990,YR1990,..,..,..,..
Bhutan,BTN,1991,YR1991,..,..,..,..
Bhutan,BTN,1992,YR1992,..,..,..,..
Bhutan,BTN,1993,YR1993,..,..,..,..
Bhutan,BTN,1994,YR1994,..,..,..,..
Bhutan,BTN,1995,YR1995,..,..,..,..
Bhutan,BTN,1996,YR1996,..,..,..,..
Bhutan,BTN,1997,YR1997,..,..,..,..
Bhutan,BTN,1998,YR1998,..,..,..,..
Bhutan,BTN,1999,YR1999,8220596.2,..,..,316131.9
Bhutan,BTN,2000,YR2000,7803729.9,..,..,342865.7
Bhutan,BTN,2001,YR2001,7527136.6,..,..,170040.6
Bhutan,BTN,2002,YR2002,8142793.4,..,..,148131.2
Bhutan,BTN,2003,YR2003,8900160.8,..,..,131535.6
Bhutan,BTN,2004,YR2004,9301694.4,..,..,197057.4
Bhutan,BTN,2005,YR2005,8560558.4,..,..,268108.7
Bhutan,BTN,2006,YR2006,9010546.6,..,..,358686.6
Bhutan,BTN,2007,YR2007,9464847.3,..,..,313587.5
Bhutan,BTN,2008,YR2008,9225388.6,..,..,77636.6
Bhutan,BTN,2009,YR2009,9389619.7,..,..,21596.1
Bhutan,BTN,2010,YR2010,9223951.2,..,..,29516.6
Bhutan,BTN,2011,YR2011,9195441.3,..,..,10102.2
Bhutan,BTN,2012,YR2012,9205323.9,..,..,2744.7
Bhutan,BTN,2013,YR2013,9223771.5,..,..,11878
Bhutan,BTN,2014,YR2014,8676893.3,..,0,4558.9
Bhutan,BTN,2015,YR2015,8299140.4,..,..,4197.4
Bhutan,BTN,2016,YR2016,8051202.9,..,..,6950.3
Bhutan,BTN,2017,YR2017,8529139.9,..,..,4160.2
Bhutan,BTN,2018,YR2018,8329450.7,..,..,8496.2
Bhutan,BTN,2019,YR2019,8281742.4,..,..,82901
Bhutan,BTN,2020,YR2020,8625767.8,..,..,26468.3
Bolivia,BOL,1990,YR1990,257044786.1,30784543.7,-45611357.5,58586346.8
Bolivia,BOL,1991,YR1991,244796647.4,31031814.5,-44093231.8,53455465.2
Bolivia,BOL,1992,YR1992,249077125,45994016,-31890987.4,41335734.3
Bolivia,BOL,1993,YR1993,220509941.1,-5066112,-23710744.6,30629869.5
Bolivia,BOL,1994,YR1994,263552551.5,28632658.4,..,15514965.5
Bolivia,BOL,1995,YR1995,267762932.2,-611446.7,..,27452895.1
Bolivia,BOL,1996,YR1996,276121398.6,17264627.5,..,33553655.6
Bolivia,BOL,1997,YR1997,248140560,-11164218.4,..,35598072.8
Bolivia,BOL,1998,YR1998,264183043,10519095.9,..,36403696.8
Bolivia,BOL,1999,YR1999,283651143.6,272111.1,..,25417903.3
Bolivia,BOL,2000,YR2000,254673303.1,-5101911.3,..,22604989.2
Bolivia,BOL,2001,YR2001,240714064.2,3562112.8,..,22464324.3
Bolivia,BOL,2002,YR2002,231620062.9,-17063763.9,..,18772332.4
Bolivia,BOL,2003,YR2003,318333409.2,-18949543.6,89970816,20933373.7
Bolivia,BOL,2004,YR2004,348459724.7,-21795957.8,55605109,26271349
Bolivia,BOL,2005,YR2005,281990683.2,-22468864.1,-3545616,47157836.6
Bolivia,BOL,2006,YR2006,54704497.2,..,..,3391860.6
Bolivia,BOL,2007,YR2007,42197415.8,..,-14788424.3,16759734
Bolivia,BOL,2008,YR2008,41129829.8,..,..,337264.6
Bolivia,BOL,2009,YR2009,257306771.9,..,..,591805.6
Bolivia,BOL,2010,YR2010,252766904.2,..,..,808854.1
Bolivia,BOL,2011,YR2011,251985639.9,..,..,276832.8
Bolivia,BOL,2012,YR2012,252256456.3,..,..,75216.6
Bolivia,BOL,2013,YR2013,252761980.2,..,..,325496.3
Bolivia,BOL,2014,YR2014,237793817.7,..,0,124609.8
Bolivia,BOL,2015,YR2015,227441345.5,..,..,114728.2
Bolivia,BOL,2016,YR2016,220646516,..,..,193218.1
Bolivia,BOL,2017,YR2017,233744575.8,..,..,122033
Bolivia,BOL,2018,YR2018,228272011,..,..,219484.7
Bolivia,BOL,2019,YR2019,226964545.7,..,..,2253525.4
Bolivia,BOL,2020,YR2020,582201162.3,..,334475424.6,2625931.6
Bosnia and Herzegovina,BIH,1990,YR1990,..,..,..,..
Bosnia and Herzegovina,BIH,1991,YR1991,..,..,..,..
Bosnia and Herzegovina,BIH,1992,YR1992,..,..,..,..
Bosnia and Herzegovina,BIH,1993,YR1993,28211547.8,..,..,337927
Bosnia and Herzegovina,BIH,1994,YR1994,29983858.2,..,..,44393.9
Bosnia and Herzegovina,BIH,1995,YR1995,48263357.7,..,..,33175914.8
Bosnia and Herzegovina,BIH,1996,YR1996,44609834,..,..,4054835.6
Bosnia and Herzegovina,BIH,1997,YR1997,40882273.8,..,..,2929695.7
Bosnia and Herzegovina,BIH,1998,YR1998,76793958,..,..,2539887.5
Bosnia and Herzegovina,BIH,1999,YR1999,122017854.3,..,18979408.1,25060934.2
Bosnia and Herzegovina,BIH,2000,YR2000,131478279.3,..,15841250,25934126.4
Bosnia and Herzegovina,BIH,2001,YR2001,136784066.6,..,10095623.5,13171073.8
Bosnia and Herzegovina,BIH,2002,YR2002,167058160.2,..,18178644.8,26609169.9
Bosnia and Herzegovina,BIH,2003,YR2003,164351628.4,..,-17174466.4,53641959.7
Bosnia and Herzegovina,BIH,2004,YR2004,140554008.4,..,-29786969.2,51610616.7
Bosnia and Herzegovina,BIH,2005,YR2005,91232093.5,..,-39405089.8,43515624.8
Bosnia and Herzegovina,BIH,2006,YR2006,51121395.5,..,-43921513.9,47573956.3
Bosnia and Herzegovina,BIH,2007,YR2007,34735873.5,..,-18370713.4,20227751
Bosnia and Herzegovina,BIH,2008,YR2008,31548198.3,..,-2371133.3,2674077.1
Bosnia and Herzegovina,BIH,2009,YR2009,538526947.6,..,281703576.2,1715372.4
Bosnia and Herzegovina,BIH,2010,YR2010,768607756,..,237389322.9,5822336.4
Bosnia and Herzegovina,BIH,2011,YR2011,766232105.6,..,0,7912380.7
Bosnia and Herzegovina,BIH,2012,YR2012,887905154.4,..,120114501.8,40832401.6
Bosnia and Herzegovina,BIH,2013,YR2013,848018283.4,..,-41273882.1,215699589.9
Bosnia and Herzegovina,BIH,2014,YR2014,892123426.6,..,98934109.8,229364108.7
Bosnia and Herzegovina,BIH,2015,YR2015,799975334,..,-53824324.5,60415600.6
Bosnia and Herzegovina,BIH,2016,YR2016,770392168.5,..,-5875777.3,100259361.1
Bosnia and Herzegovina,BIH,2017,YR2017,591860218.3,..,-218375252.1,225969031.9
Bosnia and Herzegovina,BIH,2018,YR2018,466290689.4,..,-113739786.7,210590582.3
Bosnia and Herzegovina,BIH,2019,YR2019,397854131.2,..,-65711475.4,72309013.1
Bosnia and Herzegovina,BIH,2020,YR2020,796340277.8,..,369441410.3,5122307.9
Botswana,BWA,1990,YR1990,..,..,..,..
Botswana,BWA,1991,YR1991,..,..,..,..
Botswana,BWA,1992,YR1992,..,..,..,..
Botswana,BWA,1993,YR1993,..,..,..,..
Botswana,BWA,1994,YR1994,..,..,..,..
Botswana,BWA,1995,YR1995,..,..,..,..
Botswana,BWA,1996,YR1996,..,..,..,..
Botswana,BWA,1997,YR1997,..,..,..,..
Botswana,BWA,1998,YR1998,..,..,..,..
Botswana,BWA,1999,YR1999,5982771,..,..,230935
Botswana,BWA,2000,YR2000,5679384.7,..,..,249530.2
Botswana,BWA,2001,YR2001,5478086.1,..,..,123751.8
Botswana,BWA,2002,YR2002,5926147.7,..,..,113189.4
Botswana,BWA,2003,YR2003,6477343.2,..,..,95728.7
Botswana,BWA,2004,YR2004,6769570.6,..,..,143414.1
Botswana,BWA,2005,YR2005,6230187.9,..,..,188774.7
Botswana,BWA,2006,YR2006,6557679.6,..,..,266897.6
Botswana,BWA,2007,YR2007,6888309.8,..,..,235580.2
Botswana,BWA,2008,YR2008,6714036.9,..,..,55055
Botswana,BWA,2009,YR2009,90035722.6,..,..,207082.1
Botswana,BWA,2010,YR2010,88447150.8,..,..,283030.9
Botswana,BWA,2011,YR2011,88173774,..,..,96868.2
Botswana,BWA,2012,YR2012,88268537,..,..,26319.5
Botswana,BWA,2013,YR2013,88445427.8,..,..,113896.3
Botswana,BWA,2014,YR2014,83207770.2,..,0,44069.3
Botswana,BWA,2015,YR2015,79585278.6,..,..,40574.6
Botswana,BWA,2016,YR2016,77207661.6,..,..,68112.9
Botswana,BWA,2017,YR2017,81790877.3,..,..,42988.9
Botswana,BWA,2018,YR2018,79875941.4,..,..,76465.6
Botswana,BWA,2019,YR2019,79418438.9,..,..,788941.2
Botswana,BWA,2020,YR2020,82717498.5,..,..,250752.1
Brazil,BRA,1990,YR1990,1820549548.8,..,-765275924.4,996216344.2
Brazil,BRA,1991,YR1991,1237526548.8,..,-567313574.7,717543139.3
Brazil,BRA,1992,YR1992,799423625,..,-399685350.8,668796546.8
Brazil,BRA,1993,YR1993,303585594.1,..,-503229134.4,541951098.3
Brazil,BRA,1994,YR1994,186130869.1,..,-133927920.5,147860456.9
Brazil,BRA,1995,YR1995,141553984.3,..,-48965805.3,58874883.3
Brazil,BRA,1996,YR1996,67607128.7,..,-69992008,74846777.1
Brazil,BRA,1997,YR1997,31448318,..,-32622966.1,34704990.3
Brazil,BRA,1998,YR1998,4825009156.9,..,4617752837.9,22082910.4
Brazil,BRA,1999,YR1999,9318882826.6,..,4107941089.9,2459647154.4
Brazil,BRA,2000,YR2000,2235037872.2,..,-6692954526.2,7049716727.3
Brazil,BRA,2001,YR2001,8787813968.2,..,6718342098.4,143073115.4
Brazil,BRA,2002,YR2002,21314976011.2,..,11246839708.8,5122927857.5
Brazil,BRA,2003,YR2003,28850328959.5,..,5227090393.2,13212610356.5
Brazil,BRA,2004,YR2004,25586391068.6,..,-4356811455.4,5576326157.8
Brazil,BRA,2005,YR2005,512636270.9,..,-23809823417.9,24904028711.1
Brazil,BRA,2006,YR2006,539583148,..,0,131004101
Brazil,BRA,2007,YR2007,566788267.5,..,..,19384158.7
Brazil,BRA,2008,YR2008,552448640.9,..,..,4530078.9
Brazil,BRA,2009,YR2009,4526043027.6,..,..,10409899
Brazil,BRA,2010,YR2010,4446186455.1,..,..,14227796.7
Brazil,BRA,2011,YR2011,4432443964.7,..,..,4869508.3
Brazil,BRA,2012,YR2012,4437207643.1,..,..,1323065.6
Brazil,BRA,2013,YR2013,4446099842.8,..,..,5725502.1
Brazil,BRA,2014,YR2014,4182813115.7,..,0,2194348.3
Brazil,BRA,2015,YR2015,4000712265.5,..,..,2024533.3
Brazil,BRA,2016,YR2016,3881190647.8,..,..,3390352.7
Brazil,BRA,2017,YR2017,4111586613.7,..,..,2141124.2
Brazil,BRA,2018,YR2018,4015323741.5,..,..,3864346.2
Brazil,BRA,2019,YR2019,3992325318,..,..,39632203.4
Brazil,BRA,2020,YR2020,4158167402.4,..,..,12608650.8
British Virgin Islands,VGB,1990,YR1990,..,..,..,..
British Virgin Islands,VGB,1991,YR1991,..,..,..,..
British Virgin Islands,VGB,1992,YR1992,..,..,..,..
British Virgin Islands,VGB,1993,YR1993,..,..,..,..
British Virgin Islands,VGB,1994,YR1994,..,..,..,..
British Virgin Islands,VGB,1995,YR1995,..,..,..,..
British Virgin Islands,VGB,1996,YR1996,..,..,..,..
British Virgin Islands,VGB,1997,YR1997,..,..,..,..
British Virgin Islands,VGB,1998,YR1998,..,..,..,..
British Virgin Islands,VGB,1999,YR1999,..,..,..,..
British Virgin Islands,VGB,2000,YR2000,..,..,..,..
British Virgin Islands,VGB,2001,YR2001,..,..,..,..
British Virgin Islands,VGB,2002,YR2002,..,..,..,..
British Virgin Islands,VGB,2003,YR2003,..,..,..,..
British Virgin Islands,VGB,2004,YR2004,..,..,..,..
British Virgin Islands,VGB,2005,YR2005,..,..,..,..
British Virgin Islands,VGB,2006,YR2006,..,..,..,..
British Virgin Islands,VGB,2007,YR2007,..,..,..,..
British Virgin Islands,VGB,2008,YR2008,..,..,..,..
British Virgin Islands,VGB,2009,YR2009,..,..,..,..
British Virgin Islands,VGB,2010,YR2010,..,..,..,..
British Virgin Islands,VGB,2011,YR2011,..,..,..,..
British Virgin Islands,VGB,2012,YR2012,..,..,..,..
British Virgin Islands,VGB,2013,YR2013,..,..,..,..
British Virgin Islands,VGB,2014,YR2014,..,..,..,..
British Virgin Islands,VGB,2015,YR2015,..,..,..,..
British Virgin Islands,VGB,2016,YR2016,..,..,..,..
British Virgin Islands,VGB,2017,YR2017,..,..,..,..
British Virgin Islands,VGB,2018,YR2018,..,..,..,..
British Virgin Islands,VGB,2019,YR2019,..,..,..,..
British Virgin Islands,VGB,2020,YR2020,..,..,..,..
Brunei Darussalam,BRN,1990,YR1990,..,..,..,..
Brunei Darussalam,BRN,1991,YR1991,..,..,..,..
Brunei Darussalam,BRN,1992,YR1992,..,..,..,..
Brunei Darussalam,BRN,1993,YR1993,..,..,..,..
Brunei Darussalam,BRN,1994,YR1994,..,..,..,..
Brunei Darussalam,BRN,1995,YR1995,..,..,..,..
Brunei Darussalam,BRN,1996,YR1996,..,..,..,..
Brunei Darussalam,BRN,1997,YR1997,..,..,..,..
Brunei Darussalam,BRN,1998,YR1998,..,..,..,..
